date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:24:45	52361/52361	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:41%20GMT	https://guidehouse.com/insights/financial-crimes/2022/uk-sanctions-list-implications-for-fis	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/2022/uk-sanctions-list-implications-for-fis.html	(from https://guidehouse.com/insights/financial-crimes/2022/gir-sanctions-monitorship)
18:24:46	51171/51171	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:42%20GMT	https://guidehouse.com/insights/financial-crimes/2021/esg-financial-institutions-forbes	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/2021/esg-financial-institutions-forbes.html	(from https://guidehouse.com/insights/financial-services/2022/esg/geopolitical-uncertainty-corporate-responsibility)
18:24:46	306908/306908	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:04%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/defense/iehero_1450x663/def_iebannerimages_dban_0221_img1.ashx?h=663&w=1450&la=en&hash=D79E665FAF361977B13BC64A7862C110	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/defense/iehero_1450x663/DEF_IEBannerImages_DBAN_0221_IMG16e69.jpg	(from https://guidehouse.com/insights/financial-services/2022/esg/geopolitical-uncertainty-corporate-responsibility)
18:24:47	50046/50046	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:43%20GMT	https://guidehouse.com/news/corporate-news/2022/our-humanitarian-position-supporting-ukraine	C:/My%20Web%20Sites/AGI/guidehouse.com/news/corporate-news/2022/our-humanitarian-position-supporting-ukraine.html	(from https://guidehouse.com/insights/financial-services/2022/esg/geopolitical-uncertainty-corporate-responsibility)
18:24:47	58538/58538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:32%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/gettyimages-1150968776social.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/GettyImages-1150968776SOCIAL.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/cryptocurrency-human-trafficking-mekong-club)
18:24:47	480671/480671	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:52%20GMT	https://guidehouse.com/-/media/www/site/insights/financial-services/2022/fs_russiaukraineesgblog_info_0322_ic.ashx?h=3835&w=1771&hash=30ADE790C66727CB0BB5A493F7950B8D	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/financial-services/2022/FS_RussiaUkraineESGBlog_INFO_0322_ICf7b7.png	(from https://guidehouse.com/insights/financial-services/2022/esg/geopolitical-uncertainty-corporate-responsibility)
18:24:47	39272/39272	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:32%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/gettyimages1035095276ietwitter506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/GettyImages1035095276IETwitter506x506.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/cryptocurrency-human-trafficking-mekong-club)
18:24:48	33489/33489	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:17%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/iehero_1450x663/adobestock_109065162_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=27BF3306A8B3D889BA071644CBA870A9	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/iehero_1450x663/AdobeStock_109065162_IEHero_1450x66341da.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/cryptocurrency-human-trafficking-mekong-club)
18:24:48	40022/40022	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:44%20GMT	https://guidehouse.com/404?item=web%3a%7b8441486C-7463-4FC2-8FD6-1AD1E4CF39BF%7d%40en	C:/My%20Web%20Sites/AGI/guidehouse.com/404404e.html	(from https://guidehouse.com/insights/financial-crimes/2021/cryptocurrency-human-trafficking-mekong-club)
18:24:49	65998/65998	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:44%20GMT	https://guidehouse.com/insights/financial-crimes/b20/technology-to-battle-forced-labor-in-supply-chain	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/b20/technology-to-battle-forced-labor-in-supply-chain.html	(from https://guidehouse.com/insights/financial-crimes/2021/cryptocurrency-human-trafficking-mekong-club)
18:24:49	49489/49489	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:45%20GMT	https://guidehouse.com/insights/financial-crimes/b20/identifying-proceeds-from-human-trafficking	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/b20/identifying-proceeds-from-human-trafficking.html	(from https://guidehouse.com/insights/financial-crimes/2021/cryptocurrency-human-trafficking-mekong-club)
18:24:50	61695/61695	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Aug%202023%2014:53:43%20GMT	https://guidehouse.com/-/media/new-library/industries/defense-and-security/images/2023/insights-hero-720x720/gettyimages-1178916772.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/new-library/industries/defense-and-security/images/2023/insights-hero-720x720/GettyImages-1178916772.jpg	(from https://guidehouse.com/insights/financial-services/2022/public-sector/making-grants-count)
18:24:50	678475/678475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:50%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/public-sector/iehero_1450x663/nss_1450x663_gettyimages-961222936_super.ashx?h=663&w=1450&la=en&hash=2802D24CA01E9F3CB2B40E3645269E03	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/public-sector/iehero_1450x663/NSS_1450x663_GettyImages-961222936_super82a9.jpg	(from https://guidehouse.com/insights/state-and-local-government/2023/the-bil-one-year-in)
18:24:52	720416/720416	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:57%20GMT	https://guidehouse.com/-/media/www/site/insights/financial-services/images/fs_2approachestoreducingburden_br_0622-1.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/financial-services/images/FS_2ApproachesToReducingBurden_BR_0622-1.png	(from https://guidehouse.com/insights/financial-services/2022/public-sector/making-grants-count)
18:24:53	78440/78440	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:47%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/gettyimages-1207515909social.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/GettyImages-1207515909SOCIAL.jpg	(from https://guidehouse.com/insights/healthcare/2022/webinars/social-factors-that-drive-hc-services-podcast)
18:24:53	659597/659597	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:57%20GMT	https://guidehouse.com/-/media/www/site/insights/financial-services/images/fs_2approachestoreducingburden_br_0622-2.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/financial-services/images/FS_2ApproachesToReducingBurden_BR_0622-2.png	(from https://guidehouse.com/insights/financial-services/2022/public-sector/making-grants-count)
18:24:53	211036/211036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:19%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/iehero_1450x663/gettyimages-1207515909.ashx?h=663&w=1444&la=en&hash=F691670DAD847DA5229DC94BE627A0E9	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/iehero_1450x663/GettyImages-12075159092c7f.jpg	(from https://guidehouse.com/insights/healthcare/2022/webinars/social-factors-that-drive-hc-services-podcast)
18:24:54	49338/49338	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:50%20GMT	https://guidehouse.com/insights/defense-and-security/2022/data-in-government-operations-daily-scoop-podcast	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/2022/data-in-government-operations-daily-scoop-podcast.html	(from https://guidehouse.com/insights/defense-and-security/2022/reimagining-unclassified-work-and-platforms)
18:24:55	513837/513837	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:50%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/national-security/iehero_1450x663/nss_1450x663_gettyimages-144561740_super.ashx?h=663&w=1450&la=en&hash=408A7390629917F7FE54D9F6C29403FD	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/national-security/iehero_1450x663/NSS_1450x663_GettyImages-144561740_super5f09.jpg	(from https://guidehouse.com/insights/defense-and-security/2022/reimagining-unclassified-work-and-platforms)
18:24:55	69150/69150	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:58%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/iehero_1450x663/shutterstock_157983308_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=7E2B3460E365E5FEA799067B4314F2A2	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/iehero_1450x663/shutterstock_157983308_IEHero_1450x663180c.jpg	(from https://guidehouse.com/case-studies/defense-and-security/2021/risk-compliance-controls)
18:24:55	43849/43849	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:25:55%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2021/riskcompliancecontrolscasestudy.ashx?h=290&w=300&hash=2717C09A3D22BB55DF8FC0AE7A878FB5	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2021/RiskComplianceControlsCaseStudy6430.png	(from https://guidehouse.com/case-studies/defense-and-security/2021/risk-compliance-controls)
18:24:56	220951/220951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:20%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/iehero_1450x663/gettyimages-1244813544_hero.ashx?h=663&w=1450&la=en&hash=053949874B27CE1E945521CFF76FA373	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/iehero_1450x663/GettyImages-1244813544_Hero484f.jpg	(from https://guidehouse.com/case-studies/defense-and-security/adapting-data-collection-methods-during-covid-19)
18:24:56	49031/49031	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:52%20GMT	https://guidehouse.com/insights/defense-and-security/2021/john-saad-washington-exec-interview	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/2021/john-saad-washington-exec-interview.html	(from https://guidehouse.com/case-studies/defense-and-security/adapting-data-collection-methods-during-covid-19)
18:24:58	51680/51680	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:25:55%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2021/gh-113d-ps-audit-support-services.ashx?h=300&w=250&hash=4F5C7B079DBEE31CF43216A527E8F94F	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2021/GH-113d-PS%20Audit%20Support%20Services669d.png	(from https://guidehouse.com/insights/defense-and-security/2021/audit-support-services)
18:24:58	41317/41317	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:25:55%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2021/gh-113d-ps-audit-support-services-2.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2021/GH-113d-PS%20Audit%20Support%20Services-2.png	(from https://guidehouse.com/insights/defense-and-security/2021/audit-support-services)
18:24:58	1593890/1593890	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:20:03%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/defense/airforceimage.ashx?h=663&w=1450&la=en&hash=44EC0C44619831D02C5640B9989A00DB	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/defense/AirForceImaged924.png	(from https://guidehouse.com/insights/defense-and-security/2021/audit-support-services)
18:24:59	48593/48593	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:55%20GMT	https://guidehouse.com/insights/defense-and-security/2021/bot-fever-across-government	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/2021/bot-fever-across-government.html	(from https://guidehouse.com/insights/defense-and-security/2022/collaboration-for-zero-trust-success)
18:24:59	574405/574405	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:19:48%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/advanced-solutions/iehero_1450x663/cybersecurity_4800x2700_shutterstock_1034571742.ashx?h=2700&w=4800&la=en&hash=B2B4EED0BF42D3A3E3D2F93CE4FBA535	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/advanced-solutions/iehero_1450x663/CyberSecurity_4800x2700_shutterstock_1034571742d295.jpg	(from https://guidehouse.com/case-studies/advanced-solutions/2022/modernizing-it-for-federal-government)
18:25:01	20283/20283	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:29%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/adobestock_62076912_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/AdobeStock_62076912_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/energy/2021/combined-communications-and-energy-utilities)
18:25:01	50938/50938	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:57%20GMT	https://guidehouse.com/insights/energy/2021/growing-eaas-adoption-across-customer-segments	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/growing-eaas-adoption-across-customer-segments.html	(from https://guidehouse.com/insights/energy/2021/combined-communications-and-energy-utilities)
18:25:02	49754/49754	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:58%20GMT	https://guidehouse.com/insights/energy/2021/intelligent-grid-edge-assets-and-the-neural-grid	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/intelligent-grid-edge-assets-and-the-neural-grid.html	(from https://guidehouse.com/insights/energy/2021/combined-communications-and-energy-utilities)
18:25:03	4822300/4822300	---M--	200	added ('OK')	application/pdf	date:Thu,%2016%20Feb%202023%2017:25:57%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2022/guidehouse---transforming-financial-management.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2022/Guidehouse%20-%20Transforming%20Financial%20Management.pdf	(from https://guidehouse.com/insights/defense-and-security/2022/transforming-financial-management)
18:25:03	16645/16645	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:35%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/gettyimages619217586_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/GettyImages619217586_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/energy/2021/key-technologies-drive-the-future-of-smart-cities)
18:25:03	48675/48675	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:24:59%20GMT	https://guidehouse.com/insights/energy/2021/a-holistic-and-resilient-energy-system	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/a-holistic-and-resilient-energy-system.html	(from https://guidehouse.com/insights/energy/2021/key-technologies-drive-the-future-of-smart-cities)
18:25:04	304/304	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:25:00%20GMT	https://guidehouse.com/insights/energy/2021/%22https://energycentral.com/o/Guidehouse/residential-green-energy-pricing-programs-%e2%80%93-popular-yet-uncommon%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/_https_/energycentral.com/o/Guidehouse/residential-green-energy-pricing-programs-%e2%80%93-popular-yet-uncommon_	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:04	40052/40052	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:00%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/energy/2021/%22https:/energycentral.com/o/Guidehouse/residential-green-energy-pricing-programs-%e2%80%93-popular-yet-uncommon%22	C:/My%20Web%20Sites/AGI/guidehouse.com/5008087.html	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:05	235/235	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:25:01%20GMT	https://guidehouse.com/insights/energy/2021/%22https://guidehouseinsights.com/team/william-hughes%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/_https_/guidehouseinsights.com/team/william-hughes_	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:05	39991/39991	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:02%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/energy/2021/%22https:/guidehouseinsights.com/team/william-hughes%22	C:/My%20Web%20Sites/AGI/guidehouse.com/500cbcf.html	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:06	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:25:02%20GMT	https://guidehouse.com/insights/energy/2021/%22https://guidehouseinsights.com/%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/_https_/guidehouseinsights.com/_	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:07	39972/39972	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:03%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/energy/2021/%22https:/guidehouseinsights.com/%22	C:/My%20Web%20Sites/AGI/guidehouse.com/50031c4.html	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:07	17841/17841	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:31%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/adobestock_76998531_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/AdobeStock_76998531_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:08	47401/47401	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:47%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/adobestock_76998531_twitterinstreamtall_506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/AdobeStock_76998531_TwitterInStreamTall_506x506.jpg	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:08	22788/22788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:41%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/new-photos/gettyimages501461840ielinkedin180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/new-photos/GettyImages501461840IELinkedIn180x110.jpg	(from https://guidehouse.com/insights/energy/2021/a-carbon-free-footprint-is-no-longer-optional)
18:25:08	117725/117725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:11%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/iehero_1450x663/adobestock_76998531_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=2AA069DF71DEB4D0BDAB68BF0FFF6454	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/iehero_1450x663/AdobeStock_76998531_IEHero_1450x66360a4.jpg	(from https://guidehouse.com/insights/energy/2021/green-energy-pricing-programs-a-missed-opportunity)
18:25:10	248166/248166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:58%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/new-photos/gettyimages501461840ietwitter506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/new-photos/GettyImages501461840IETwitter506x506.jpg	(from https://guidehouse.com/insights/energy/2021/a-carbon-free-footprint-is-no-longer-optional)
18:25:10	118/118	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Sep%202023%2010:25:06%20GMT	https://guidehouse.com/professionals/h/harter-britt	C:/My%20Web%20Sites/AGI/guidehouse.com/professionals/h/harter-britt	(from https://guidehouse.com/insights/energy/2021/a-carbon-free-footprint-is-no-longer-optional)
18:25:11	502123/502123	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:21%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/iehero_1450x663/new-photos/gettyimages501461840ieherobanner1450x663.ashx?h=663&w=1450&la=en&hash=955270DD14135BE83195BE0A65DF15E9	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/iehero_1450x663/new-photos/GettyImages501461840IEHeroBanner1450x663536a.jpg	(from https://guidehouse.com/insights/energy/2021/a-carbon-free-footprint-is-no-longer-optional)
18:25:11	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Sep%202023%2010:25:07%20GMT	https://guidehouse.com/insights/energy/2021/navigating-the-decarbonization-journey	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/navigating-the-decarbonization-journey	(from https://guidehouse.com/insights/energy/2021/a-carbon-free-footprint-is-no-longer-optional)
18:25:12	50372/50372	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:08%20GMT	https://guidehouse.com/insights/energy/2021/common-approaches-to-decarbonization	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/common-approaches-to-decarbonization.html	(from https://guidehouse.com/insights/energy/2021/a-carbon-free-footprint-is-no-longer-optional)
18:25:12	19347/19347	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:32%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/adobestock_84704429_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/AdobeStock_84704429_IELinkedIn_180x110.jpg	(from https://guidehouse.com/case-studies/energy/2021/biofuels-with-indirect-land-use-change-risk)
18:25:13	82267/82267	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:48%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/adobestock_84704429_twitterinstreamtall_506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/AdobeStock_84704429_TwitterInStreamTall_506x506.jpg	(from https://guidehouse.com/case-studies/energy/2021/biofuels-with-indirect-land-use-change-risk)
18:25:14	49975/49975	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:10%20GMT	https://guidehouse.com/case-studies/energy/2020/monitoring-progress-of-europes-renewable-energy	C:/My%20Web%20Sites/AGI/guidehouse.com/case-studies/energy/2020/monitoring-progress-of-europes-renewable-energy.html	(from https://guidehouse.com/case-studies/energy/2021/biofuels-with-indirect-land-use-change-risk)
18:25:14	292297/292297	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:12%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/iehero_1450x663/adobestock_84704429_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=26463A340278466BE364EE9836BEACD6	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/iehero_1450x663/AdobeStock_84704429_IEHero_1450x6633f0f.jpg	(from https://guidehouse.com/case-studies/energy/2021/biofuels-with-indirect-land-use-change-risk)
18:25:15	48241/48241	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:11%20GMT	https://guidehouse.com/insights/energy/2021/countries-are-using-hydrogen-for-energy-transition	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/countries-are-using-hydrogen-for-energy-transition.html	(from https://guidehouse.com/case-studies/energy/2021/decarbonization-goals-with-positive-impacts)
18:25:19	48507/48507	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:25:15%20GMT	https://guidehouse.com/case-studies/energy/2018/gas-for-climate-2050	C:/My%20Web%20Sites/AGI/guidehouse.com/case-studies/energy/2018/gas-for-climate-2050.html	(from https://guidehouse.com/insights/energy/2022/action-plan-to-accelerate-renewable-gas-in-europe)
18:25:20	18996/18996	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:28%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/adobestock_52399211_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/AdobeStock_52399211_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/energy/2022/european-hydrogen-backbone-energy-independence)
18:25:21	7970020/7970020	---M--	200	added ('OK')	application/pdf	date:Fri,%2005%20May%202023%2018:49:38%20GMT	https://guidehouse.com/-/media/new-library/industries/esi/documents/2023/2023_assessing_the_benefits_of_a_pan-european_hydrogen_transmission_network.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/new-library/industries/esi/documents/2023/2023_Assessing_the_benefits_of_a_pan-European_hydrogen_transmission_network.pdf	(from https://guidehouse.com/insights/energy/2022/action-plan-to-accelerate-renewable-gas-in-europe)
18:25:22	62679/62679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:45%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/adobestock_52399211_twitterinstreamtall_506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/AdobeStock_52399211_TwitterInStreamTall_506x506.jpg	(from https://guidehouse.com/insights/energy/2022/european-hydrogen-backbone-energy-independence)
